,Int,IntYds,IntAvg,IntLong,IntTd,Solo,Ast,Tot,Sack,SackYds,SId,TId,PId,Player
2,0,0,0.00,0,0,36,58,1.0,15.0,--,S3,T18,P1865,/players/linval-joseph-josepli01
3,0,0,0.00,0,0,26,44,3.0,23.0,0,S2,T18,P1865,/players/linval-joseph-josepli01
4,0,0,0.00,0,0,33,62,0.0,0.0,0,S1,T26,P1865,/players/linval-joseph-josepli01
0,0,0,0.00,0,0,1,1,0.0,0.0,0,S1,T26,P1866,/players/joshua-kelley-kellejo01
0,1,90,90.00,90t,1,66,76,4.0,11.0,--,S4,T26,P1867,/players/desmond-king-kingde02
1,3,75,25.00,42t,1,47,62,0.0,0.0,--,S3,T26,P1867,/players/desmond-king-kingde02
2,0,0,0.00,0,0,40,51,2.5,14.0,2,S2,T26,P1867,/players/desmond-king-kingde02
3,0,0,0.00,0,0,19,24,1.0,0.0,0,S1,T26,P1867,/players/desmond-king-kingde02
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T26,P1868,/players/forrest-lamp-lampfo01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T26,P1868,/players/forrest-lamp-lampfo01
2,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T26,P1868,/players/forrest-lamp-lampfo01
0,0,0,0.00,0,0,1,2,0.0,0.0,0,S1,T26,P1869,/players/jessie-lemonier-lemonje01
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T26,P1870,/players/ty-long-longty01
1,0,0,0.00,0,0,3,4,0.0,0.0,0,S1,T26,P1870,/players/ty-long-longty01
0,0,0,0.00,0,0,1,4,0.0,0.0,0,S1,T26,P1871,/players/cole-mazza-mazzaco01
0,0,0,0.00,0,0,0,2,0.0,0.0,0,S2,T26,P1872,/players/jason-moore-mooreja03
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T26,P1872,/players/jason-moore-mooreja03
0,0,0,0.00,0,0,68,107,1.0,4.0,3,S1,T26,P1873,/players/kenneth-murray-murrake01
0,0,0,0.00,0,0,3,5,0.0,0.0,0,S1,T26,P1874,/players/gabe-nabers-naberga01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T11,P1875,/players/storm-norton-nortost01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T18,P1875,/players/storm-norton-nortost01
2,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T18,P1875,/players/storm-norton-nortost01
0,0,0,0.00,0,0,18,28,3.5,15.5,--,S3,T26,P1876,/players/uchenna-nwosu-nwosuuc01
1,0,0,0.00,0,0,23,31,2.0,18.0,1,S2,T26,P1876,/players/uchenna-nwosu-nwosuuc01
2,0,0,0.00,0,0,20,33,4.5,26.0,2,S1,T26,P1876,/players/uchenna-nwosu-nwosuuc01
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T32,P1877,/players/donald-parham-parhado01
0,1,1,1.00,1,0,56,72,2.0,8.0,--,S5,T26,P1878,/players/denzel-perryman-perryde01
1,0,0,0.00,0,0,25,37,0.0,0.0,--,S4,T26,P1878,/players/denzel-perryman-perryde01
2,1,16,16.00,16,0,30,51,0.0,0.0,--,S3,T26,P1878,/players/denzel-perryman-perryde01
3,1,0,0.00,0,0,50,68,0.0,0.0,1,S2,T26,P1878,/players/denzel-perryman-perryde01
4,0,0,0.00,0,0,25,48,1.0,9.0,1,S1,T26,P1878,/players/denzel-perryman-perryde01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T22,P1880,/players/troymaine-pope-popetr01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T14,P1880,/players/troymaine-pope-popetr01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T13,P1880,/players/troymaine-pope-popetr01
3,0,0,0.00,0,0,3,4,0.0,0.0,0,S2,T26,P1880,/players/troymaine-pope-popetr01
4,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T26,P1880,/players/troymaine-pope-popetr01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T26,P1881,/players/scott-quessenberry-quesssc01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T26,P1881,/players/scott-quessenberry-quesssc01
2,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T26,P1881,/players/scott-quessenberry-quesssc01
0,0,0,0.00,0,0,1,3,0.0,0.0,0,S1,T26,P1882,/players/joe-reed-reedjo04
0,0,0,0.00,0,0,4,4,1.0,4.0,--,S4,T26,P1883,/players/isaac-rochell-rocheis01
1,1,4,4.00,4,0,18,29,5.0,38.0,--,S3,T26,P1883,/players/isaac-rochell-rocheis01
2,0,0,0.00,0,0,3,12,1.0,1.0,1,S2,T26,P1883,/players/isaac-rochell-rocheis01
3,0,0,0.00,0,0,17,29,2.5,5.5,1,S1,T26,P1883,/players/isaac-rochell-rocheis01
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T26,P1884,/players/matt-sokol-sokolma01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T26,P1884,/players/matt-sokol-sokolma01
0,0,0,0.00,0,0,8,13,2.5,16.5,--,S5,T26,P1885,/players/damion-square-squarda01
1,0,0,0.00,0,0,13,19,0.0,0.0,--,S4,T26,P1885,/players/damion-square-squarda01
2,0,0,0.00,0,0,16,31,3.0,13.5,--,S3,T26,P1885,/players/damion-square-squarda01
3,0,0,0.00,0,0,15,27,0.0,0.0,2,S2,T26,P1885,/players/damion-square-squarda01
4,0,0,0.00,0,0,9,20,1.0,1.0,0,S1,T26,P1885,/players/damion-square-squarda01
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T19,P1886,/players/tyree-st-louis-stlouty01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T26,P1886,/players/tyree-st-louis-stlouty01
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T26,P1887,/players/easton-stick-stickea01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T26,P1887,/players/easton-stick-stickea01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T4,P1888,/players/tyrod-taylor-tayloty02
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T4,P1888,/players/tyrod-taylor-tayloty02
2,0,0,0.00,0,0,1,1,0.0,0.0,--,S3,T8,P1888,/players/tyrod-taylor-tayloty02
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T26,P1888,/players/tyrod-taylor-tayloty02
4,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T26,P1888,/players/tyrod-taylor-tayloty02
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T26,P1889,/players/sam-tevi-tevisa01
1,0,0,0.00,0,0,1,1,0.0,0.0,--,S3,T26,P1889,/players/sam-tevi-tevisa01
2,0,0,0.00,0,0,0,1,0.0,0.0,0,S2,T26,P1889,/players/sam-tevi-tevisa01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T26,P1889,/players/sam-tevi-tevisa01
0,0,0,0.00,0,0,9,17,2.0,11.5,0,S2,T26,P1890,/players/jerry-tillery-tilleje01
1,0,0,0.00,0,0,19,30,3.0,24.0,2,S1,T26,P1890,/players/jerry-tillery-tilleje01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T1,P1891,/players/cole-toner-tonerco01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T1,P1891,/players/cole-toner-tonerco01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T26,P1891,/players/cole-toner-tonerco01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T26,P1891,/players/cole-toner-tonerco01
0,0,0,0.00,0,0,61,75,0.0,0.0,1,S2,T26,P1892,/players/drue-tranquill-tranqdr01
1,0,0,0.00,0,0,1,1,0.0,0.0,0,S1,T26,P1892,/players/drue-tranquill-tranqdr01
0,0,0,0.00,0,0,1,1,0.0,0.0,--,S5,T5,P1893,/players/trai-turner-turnetr02
1,0,0,0.00,0,0,1,1,0.0,0.0,--,S4,T5,P1893,/players/trai-turner-turnetr02
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T5,P1893,/players/trai-turner-turnetr02
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T5,P1893,/players/trai-turner-turnetr02
4,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T26,P1893,/players/trai-turner-turnetr02
0,0,0,0.00,0,0,15,21,0.0,0.0,--,S5,T7,P1894,/players/nick-vigil-vigilni01
1,1,0,0.00,0,0,45,79,1.0,7.0,--,S4,T7,P1894,/players/nick-vigil-vigilni01
2,0,0,0.00,0,0,62,84,0.0,0.0,--,S3,T7,P1894,/players/nick-vigil-vigilni01
3,1,34,34.00,34,0,60,111,1.0,0.0,5,S2,T7,P1894,/players/nick-vigil-vigilni01
4,0,0,0.00,0,0,29,50,2.0,3.0,1,S1,T26,P1894,/players/nick-vigil-vigilni01
0,0,0,0.00,0,0,24,32,0.0,0.0,--,S5,T24,P1895,/players/jaylen-watkins-watkija03
1,0,0,0.00,0,0,16,17,0.0,0.0,--,S4,T24,P1895,/players/jaylen-watkins-watkija03
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T26,P1895,/players/jaylen-watkins-watkija03
3,0,0,0.00,0,0,20,29,0.0,0.0,1,S2,T26,P1895,/players/jaylen-watkins-watkija03
4,0,0,0.00,0,0,8,8,0.0,0.0,0,S1,T26,P1895,/players/jaylen-watkins-watkija03
0,1,9,9.00,9,0,12,17,0.0,0.0,--,S3,T26,P1896,/players/kyzir-white-whiteky02
1,1,0,0.00,0,0,25,40,0.0,0.0,2,S2,T26,P1896,/players/kyzir-white-whiteky02
2,0,0,0.00,0,0,50,77,0.5,4.5,3,S1,T26,P1896,/players/kyzir-white-whiteky02
0,0,0,0.00,0,0,1,1,0.0,0.0,--,S4,T26,P1897,/players/mike-williams-willimi21
1,0,0,0.00,0,0,3,3,0.0,0.0,--,S3,T26,P1897,/players/mike-williams-willimi21
2,0,0,0.00,0,0,2,3,0.0,0.0,0,S2,T26,P1897,/players/mike-williams-willimi21
3,1,0,0.00,0,0,1,1,0.0,0.0,1,S1,T26,P1897,/players/mike-williams-willimi21
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T17,P1898,/players/salvon-ahmed-ahmedsa01
0,1,25,25.00,25t,1,57,79,3.0,28.0,--,S3,T17,P1899,/players/jerome-baker-bakerje04
1,1,34,34.00,34,0,76,126,1.5,13.0,4,S2,T17,P1899,/players/jerome-baker-bakerje04
2,0,0,0.00,0,0,70,112,7.0,69.5,3,S1,T17,P1899,/players/jerome-baker-bakerje04
0,0,0,0.00,0,0,2,2,0.0,0.0,0,S1,T17,P1900,/players/lynn-bowden-bowdely01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T27,P1901,/players/matt-breida-breidma01
1,0,0,0.00,0,0,1,1,0.0,0.0,--,S3,T27,P1901,/players/matt-breida-breidma01
2,0,0,0.00,0,0,1,1,0.0,0.0,0,S2,T27,P1901,/players/matt-breida-breidma01
3,0,0,0.00,0,0,1,2,0.0,0.0,0,S1,T17,P1901,/players/matt-breida-breidma01
0,0,0,0.00,0,0,1,1,0.0,0.0,--,S3,T8,P1902,/players/antonio-callaway-callaan01
1,0,0,0.00,0,0,1,1,0.0,0.0,0,S2,T8,P1902,/players/antonio-callaway-callaan01
2,0,0,0.00,0,0,1,1,0.0,0.0,0,S1,T17,P1902,/players/antonio-callaway-callaan01
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T17,P1903,/players/chandler-cox-coxch03
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T17,P1903,/players/chandler-cox-coxch03
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T13,P1904,/players/julien-davenport-davenju01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T13,P1904,/players/julien-davenport-davenju01
2,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T13,P1904,/players/julien-davenport-davenju01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T17,P1904,/players/julien-davenport-davenju01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T22,P1905,/players/jesse-davis-davisje08
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T17,P1905,/players/jesse-davis-davisje08
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T17,P1905,/players/jesse-davis-davisje08
3,0,0,0.00,0,0,1,1,0.0,0.0,0,S2,T17,P1905,/players/jesse-davis-davisje08
4,0,0,0.00,0,0,1,1,0.0,0.0,0,S1,T17,P1905,/players/jesse-davis-davisje08
0,0,0,0.00,0,0,19,40,0.0,0.0,0,S1,T17,P1906,/players/raekwon-davis-davisra06
0,0,0,0.00,0,0,3,3,0.0,0.0,0,S2,T17,P1907,/players/michael-deiter-deitemi01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T17,P1907,/players/michael-deiter-deitemi01
0,0,0,0.00,0,0,22,42,3.5,22.5,1,S2,T17,P1908,/players/samuel-eguavoen-eguavsa01
1,0,0,0.00,0,0,5,9,0.0,0.0,1,S1,T17,P1908,/players/samuel-eguavoen-eguavsa01
0,0,0,0.00,0,0,7,10,0.0,0.0,--,S5,T7,P1909,/players/clayton-fejedelem-fejedcl01
1,1,5,5.00,5,0,34,57,0.0,0.0,--,S4,T7,P1909,/players/clayton-fejedelem-fejedcl01
2,0,0,0.00,0,0,23,35,0.0,0.0,--,S3,T7,P1909,/players/clayton-fejedelem-fejedcl01
3,0,0,0.00,0,0,13,15,0.0,0.0,0,S2,T7,P1909,/players/clayton-fejedelem-fejedcl01
4,0,0,0.00,0,0,6,10,0.0,0.0,0,S1,T17,P1909,/players/clayton-fejedelem-fejedcl01
0,0,0,0.00,0,0,1,2,0.0,0.0,0,S1,T17,P1910,/players/blake-ferguson-fergubl01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T22,P1911,/players/ryan-fitzpatrick-fitzpry01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T30,P1911,/players/ryan-fitzpatrick-fitzpry01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T30,P1911,/players/ryan-fitzpatrick-fitzpry01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T17,P1911,/players/ryan-fitzpatrick-fitzpry01
4,0,0,0.00,0,0,1,1,0.0,0.0,0,S1,T17,P1911,/players/ryan-fitzpatrick-fitzpry01
0,0,0,0.00,0,0,1,1,0.0,0.0,--,S5,T21,P1912,/players/ereck-flowers-floweer02
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T21,P1912,/players/ereck-flowers-floweer02
2,0,0,0.00,0,0,1,1,0.0,0.0,--,S3,T21,P1912,/players/ereck-flowers-floweer02
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T32,P1912,/players/ereck-flowers-floweer02
4,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T17,P1912,/players/ereck-flowers-floweer02
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T17,P1913,/players/isaiah-ford-fordis01
1,0,0,0.00,0,0,1,1,0.0,0.0,0,S2,T17,P1913,/players/isaiah-ford-fordis01
2,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T17,P1913,/players/isaiah-ford-fordis01
0,0,0,0.00,0,0,4,6,0.0,0.0,--,S5,T9,P1914,/players/kavon-frazier-frazika01
1,0,0,0.00,0,0,23,33,0.0,0.0,--,S4,T9,P1914,/players/kavon-frazier-frazika01
2,0,0,0.00,0,0,15,23,1.0,11.0,--,S3,T9,P1914,/players/kavon-frazier-frazika01
3,0,0,0.00,0,0,3,5,0.0,0.0,0,S2,T9,P1914,/players/kavon-frazier-frazika01
4,0,0,0.00,0,0,5,6,0.0,0.0,0,S1,T17,P1914,/players/kavon-frazier-frazika01
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T17,P1915,/players/myles-gaskin-gaskimy01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T17,P1915,/players/myles-gaskin-gaskimy01
0,0,0,0.00,0,0,1,1,0.0,0.0,--,S3,T17,P1916,/players/mike-gesicki-gesicmi01
1,0,0,0.00,0,0,2,2,0.0,0.0,0,S2,T17,P1916,/players/mike-gesicki-gesicmi01
2,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T17,P1916,/players/mike-gesicki-gesicmi01
0,0,0,0.00,0,0,26,40,0.0,0.0,--,S4,T17,P1917,/players/davon-godchaux-godchda01
1,0,0,0.00,0,0,31,48,1.0,8.0,--,S3,T17,P1917,/players/davon-godchaux-godchda01
2,0,0,0.00,0,0,33,75,2.0,9.5,1,S2,T17,P1917,/players/davon-godchaux-godchda01
3,0,0,0.00,0,0,10,16,0.0,0.0,0,S1,T17,P1917,/players/davon-godchaux-godchda01
0,0,0,0.00,0,0,1,1,0.0,0.0,--,S5,T17,P1918,/players/jakeem-grant-grantja01
1,0,0,0.00,0,0,0,1,0.0,0.0,--,S4,T17,P1918,/players/jakeem-grant-grantja01
2,0,0,0.00,0,0,1,1,0.0,0.0,--,S3,T17,P1918,/players/jakeem-grant-grantja01
3,0,0,0.00,0,0,3,3,0.0,0.0,0,S2,T17,P1918,/players/jakeem-grant-grantja01
4,0,0,0.00,0,0,4,4,0.0,0.0,0,S1,T17,P1918,/players/jakeem-grant-grantja01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T19,P1919,/players/kamu-grugierhill-grugika01
1,0,0,0.00,0,0,19,22,0.0,0.0,--,S4,T24,P1919,/players/kamu-grugierhill-grugika01
2,1,24,24.00,24,0,33,45,1.0,6.0,--,S3,T24,P1919,/players/kamu-grugierhill-grugika01
3,0,0,0.00,0,0,17,23,0.0,0.0,0,S2,T24,P1919,/players/kamu-grugierhill-grugika01
4,0,0,0.00,0,0,21,28,1.0,10.0,0,S1,T17,P1919,/players/kamu-grugierhill-grugika01
0,0,0,0.00,0,0,1,1,0.0,0.0,--,S4,T17,P1920,/players/matt-haack-haackma01
1,0,0,0.00,0,0,1,1,0.0,0.0,--,S3,T17,P1920,/players/matt-haack-haackma01
2,0,0,0.00,0,0,0,1,0.0,0.0,0,S2,T17,P1920,/players/matt-haack-haackma01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T17,P1920,/players/matt-haack-haackma01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T29,P1921,/players/nate-holley-hollena01
1,0,0,0.00,0,0,2,3,0.0,0.0,0,S1,T17,P1921,/players/nate-holley-hollena01
0,0,0,0.00,0,0,4,5,0.0,0.0,--,S4,T24,P1922,/players/mack-hollins-hollima02
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T24,P1922,/players/mack-hollins-hollima02
2,0,0,0.00,0,0,2,2,0.0,0.0,0,S2,T24,P1922,/players/mack-hollins-hollima02
3,0,0,0.00,0,0,1,3,0.0,0.0,0,S1,T17,P1922,/players/mack-hollins-hollima02
0,0,0,0.00,0,0,29,40,0.0,0.0,--,S5,T17,P1923,/players/xavien-howard-howarxa01
1,4,71,17.75,30t,1,42,48,1.0,11.0,--,S4,T17,P1923,/players/xavien-howard-howarxa01
2,7,52,7.43,39,0,25,35,0.0,0.0,--,S3,T17,P1923,/players/xavien-howard-howarxa01
3,1,0,0.00,0,0,12,17,0.0,0.0,4,S2,T17,P1923,/players/xavien-howard-howarxa01
4,10,77,7.70,29,0,40,51,0.0,0.0,20,S1,T17,P1923,/players/xavien-howard-howarxa01
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T17,P1924,/players/robert-hunt-huntro04
0,0,0,0.00,0,0,11,13,0.0,0.0,2,S1,T17,P1925,/players/noah-igbinoghene-igbinno01
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T17,P1926,/players/austin-jackson-jacksau01
0,0,0,0.00,0,0,1,2,0.0,0.0,0,S1,T17,P1927,/players/benito-jones-jonesbe05
0,0,0,0.00,0,0,41,62,1.0,9.0,1,S1,T17,P1928,/players/brandon-jones-jonesbr19
0,1,7,7.00,7,0,73,88,0.0,0.0,--,S5,T9,P1929,/players/byron-jones-jonesby04
1,1,21,21.00,21t,1,57,82,0.0,0.0,--,S4,T9,P1929,/players/byron-jones-jonesby04
2,0,0,0.00,0,0,56,67,0.0,0.0,--,S3,T9,P1929,/players/byron-jones-jonesby04
3,0,0,0.00,0,0,37,46,0.0,0.0,6,S2,T9,P1929,/players/byron-jones-jonesby04
4,2,15,7.50,15,0,28,37,0.0,0.0,4,S1,T17,P1929,/players/byron-jones-jonesby04
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T19,P1930,/players/ted-karras-karrate03
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T19,P1930,/players/ted-karras-karrate03
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T19,P1930,/players/ted-karras-karrate03
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T19,P1930,/players/ted-karras-karrate03
4,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T17,P1930,/players/ted-karras-karrate03
0,0,0,0.00,0,0,5,6,0.0,0.0,0,S2,T17,P1932,/players/patrick-laird-lairdpa01
1,0,0,0.00,0,0,1,1,0.0,0.0,0,S1,T17,P1932,/players/patrick-laird-lairdpa01
0,0,0,0.00,0,0,7,13,2.0,17.0,--,S5,T4,P1933,/players/shaq-lawson-lawsosh01
1,0,0,0.00,0,0,17,33,4.0,9.0,--,S4,T4,P1933,/players/shaq-lawson-lawsosh01
2,0,0,0.00,0,0,18,30,4.0,18.0,--,S3,T4,P1933,/players/shaq-lawson-lawsosh01
3,0,0,0.00,0,0,21,32,6.5,49.5,2,S2,T4,P1933,/players/shaq-lawson-lawsosh01
4,0,0,0.00,0,0,17,32,4.0,26.0,1,S1,T17,P1933,/players/shaq-lawson-lawsosh01
0,1,0,0.00,0,0,32,45,1.0,11.0,--,S5,T17,P1934,/players/bobby-mccain-mccaibo02
1,2,6,3.00,6,0,36,48,1.0,13.0,--,S4,T17,P1934,/players/bobby-mccain-mccaibo02
2,1,0,0.00,0,0,50,61,2.0,14.0,--,S3,T17,P1934,/players/bobby-mccain-mccaibo02
3,2,53,26.50,32,0,19,25,0.0,0.0,3,S2,T17,P1934,/players/bobby-mccain-mccaibo02
4,1,19,19.00,19,0,39,46,0.0,0.0,5,S1,T17,P1934,/players/bobby-mccain-mccaibo02
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T17,P1935,/players/kirk-merritt-merriki01
0,0,0,0.00,0,0,36,60,2.0,5.0,--,S4,T21,P1936,/players/calvin-munson-munsoca01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T21,P1936,/players/calvin-munson-munsoca01
2,0,0,0.00,0,0,5,7,0.0,0.0,0,S2,T17,P1936,/players/calvin-munson-munsoca01
3,0,0,0.00,0,0,6,9,0.0,0.0,0,S1,T17,P1936,/players/calvin-munson-munsoca01
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T17,P1937,/players/chris-myarick-myarich01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T17,P1937,/players/chris-myarick-myarich01
0,2,23,11.50,23,0,41,54,1.0,7.0,11,S2,T17,P1938,/players/nik-needham-needhni01
1,2,1,0.50,1,0,36,58,1.0,13.0,7,S1,T17,P1938,/players/nik-needham-needhni01
0,0,0,0.00,0,0,28,53,5.5,31.5,--,S5,T8,P1939,/players/emmanuel-ogbah-ogbahem01
1,0,0,0.00,0,0,18,29,4.0,18.0,--,S4,T8,P1939,/players/emmanuel-ogbah-ogbahem01
2,0,0,0.00,0,0,24,40,3.0,13.5,--,S3,T8,P1939,/players/emmanuel-ogbah-ogbahem01
3,0,0,0.00,0,0,23,32,5.5,37.5,3,S2,T16,P1939,/players/emmanuel-ogbah-ogbahem01
4,0,0,0.00,0,0,25,42,9.0,95.5,5,S1,T17,P1939,/players/emmanuel-ogbah-ogbahem01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T12,P1940,/players/adam-pankey-pankead01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T12,P1940,/players/adam-pankey-pankead01
2,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T12,P1940,/players/adam-pankey-pankead01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T17,P1940,/players/adam-pankey-pankead01
0,0,0,0.00,0,0,2,2,0.0,0.0,--,S5,T17,P1941,/players/devante-parker-parkede02
1,0,0,0.00,0,0,1,1,0.0,0.0,--,S4,T17,P1941,/players/devante-parker-parkede02
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T17,P1941,/players/devante-parker-parkede02
3,0,0,0.00,0,0,2,2,0.0,0.0,0,S2,T17,P1941,/players/devante-parker-parkede02
4,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T17,P1941,/players/devante-parker-parkede02
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T24,P1942,/players/jamal-perry-wiltzjo01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T19,P1942,/players/jamal-perry-wiltzjo01
2,1,0,0.00,0,0,39,58,0.0,0.0,6,S2,T17,P1942,/players/jamal-perry-wiltzjo01
3,0,0,0.00,0,0,16,26,0.0,0.0,1,S1,T17,P1942,/players/jamal-perry-wiltzjo01
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T17,P1943,/players/malcolm-perry-perryma03
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T17,P1944,/players/tyshun-render-rendety01
0,0,0,0.00,0,0,25,45,0.0,0.0,--,S5,T19,P1945,/players/elandon-roberts-roberel02
1,0,0,0.00,0,0,45,67,2.0,13.0,--,S4,T19,P1945,/players/elandon-roberts-roberel02
2,0,0,0.00,0,0,31,65,1.0,7.0,--,S3,T19,P1945,/players/elandon-roberts-roberel02
3,0,0,0.00,0,0,18,29,1.0,11.0,1,S2,T19,P1945,/players/elandon-roberts-roberel02
4,0,0,0.00,0,0,33,61,1.5,11.5,0,S1,T17,P1945,/players/elandon-roberts-roberel02
0,1,0,0.00,0,0,20,26,0.0,0.0,--,S5,T19,P1946,/players/eric-rowe-roweer01
1,0,0,0.00,0,0,14,15,0.0,0.0,--,S4,T19,P1946,/players/eric-rowe-roweer01
2,0,0,0.00,0,0,9,10,0.0,0.0,--,S3,T19,P1946,/players/eric-rowe-roweer01
3,1,35,35.00,35t,1,54,81,0.0,0.0,8,S2,T17,P1946,/players/eric-rowe-roweer01
4,2,26,13.00,22,0,66,91,0.0,0.0,11,S1,T17,P1946,/players/eric-rowe-roweer01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T11,P1947,/players/jake-rudock-rudocja01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T11,P1947,/players/jake-rudock-rudocja01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T11,P1947,/players/jake-rudock-rudocja01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T17,P1947,/players/jake-rudock-rudocja01
4,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T17,P1947,/players/jake-rudock-rudocja01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T17,P1948,/players/jason-sanders-sandeja03
1,0,0,0.00,0,0,1,1,0.0,0.0,0,S2,T17,P1948,/players/jason-sanders-sandeja03
2,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T17,P1948,/players/jason-sanders-sandeja03
0,0,0,0.00,0,0,1,1,0.0,0.0,--,S4,T6,P1949,/players/adam-shaheen-shahead01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T6,P1949,/players/adam-shaheen-shahead01
2,0,0,0.00,0,0,1,1,0.0,0.0,0,S2,T6,P1949,/players/adam-shaheen-shahead01
