,Rec,Yds,Avg,YPG,Long,TD,20+,Tar,YAC,SId,TId,PId,Player
0,1,3,3.00,0.5,3,0,--,1,7,S5,T19,P867,/players/jimmy-garoppolo-garopji01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T19,P867,/players/jimmy-garoppolo-garopji01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T27,P867,/players/jimmy-garoppolo-garopji01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P867,/players/jimmy-garoppolo-garopji01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P867,/players/jimmy-garoppolo-garopji01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P868,/players/kevin-givens-givenke01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P868,/players/kevin-givens-givenke01
0,0,2,0.00,0.3,2,0,--,0,2,S4,T6,P870,/players/hroniss-grasu-grasuhr01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T3,P870,/players/hroniss-grasu-grasuhr01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T31,P870,/players/hroniss-grasu-grasuhr01
3,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P870,/players/hroniss-grasu-grasuhr01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P871,/players/dre-greenlaw-greendr01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P871,/players/dre-greenlaw-greendr01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T27,P872,/players/marcell-harris-harrima18
1,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P872,/players/marcell-harris-harrima18
2,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P872,/players/marcell-harris-harrima18
0,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P873,/players/tim-harris-harriti03
1,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P873,/players/tim-harris-harriti03
0,7,33,4.71,4.1,16,0,0,8,47,S1,T27,P874,/players/jamycal-hasty-hastyja02
0,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P875,/players/daniel-helm-helmda01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P875,/players/daniel-helm-helmda01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T3,P876,/players/willie-henry-henrywi03
1,0,0,0.00,0.0,0,0,--,0,0,S4,T3,P876,/players/willie-henry-henrywi03
2,0,0,0.00,0.0,0,0,--,0,0,S3,T3,P876,/players/willie-henry-henrywi03
3,0,0,0.00,0.0,0,0,0,0,0,S2,T3,P876,/players/willie-henry-henrywi03
4,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P876,/players/willie-henry-henrywi03
0,0,0,0.00,0.0,0,0,--,0,0,S4,T15,P877,/players/colin-holba-holbaco01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T27,P877,/players/colin-holba-holbaco01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P877,/players/colin-holba-holbaco01
3,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P877,/players/colin-holba-holbaco01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T11,P878,/players/kerry-hyder-hyderke01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T11,P878,/players/kerry-hyder-hyderke01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T11,P878,/players/kerry-hyder-hyderke01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T9,P878,/players/kerry-hyder-hyderke01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P878,/players/kerry-hyder-hyderke01
0,9,130,14.44,10.0,53,1,--,14,101,S3,T27,P879,/players/richie-james-jamesri01
1,6,165,27.50,10.3,57,1,3,10,103,S2,T27,P879,/players/richie-james-jamesri01
2,23,394,17.13,35.8,47,1,7,35,188,S1,T27,P879,/players/richie-james-jamesri01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T27,P881,/players/dj-jones-jonesdj02
1,0,0,0.00,0.0,0,0,--,0,0,S3,T27,P881,/players/dj-jones-jonesdj02
2,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P881,/players/dj-jones-jonesdj02
3,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P881,/players/dj-jones-jonesdj02
0,37,266,7.19,16.6,40,0,--,49,216,S5,T3,P883,/players/kyle-juszczyk-juszcky01
1,33,315,9.55,22.5,44,1,--,42,207,S4,T27,P883,/players/kyle-juszczyk-juszcky01
2,30,324,10.80,20.2,56,1,--,41,175,S3,T27,P883,/players/kyle-juszczyk-juszcky01
3,20,239,11.95,19.9,49,1,4,24,157,S2,T27,P883,/players/kyle-juszczyk-juszcky01
4,19,202,10.63,12.6,41,4,3,29,101,S1,T27,P883,/players/kyle-juszczyk-juszcky01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P884,/players/javon-kinlaw-kinlaja01
0,43,515,11.98,34.3,44,2,--,63,265,S4,T27,P885,/players/george-kittle-kittlge01
1,88,"1,377",15.65,86.1,85t,5,--,136,870,S3,T27,P885,/players/george-kittle-kittlge01
2,85,"1,053",12.39,75.2,61t,5,16,107,602,S2,T27,P885,/players/george-kittle-kittlge01
3,48,634,13.21,79.2,44t,2,8,63,294,S1,T27,P885,/players/george-kittle-kittlge01
0,73,804,11.01,57.4,54,3,--,117,243,S5,T24,P886,/players/jordan-matthews-matthjo02
1,25,282,11.28,28.2,47,1,--,36,124,S4,T4,P886,/players/jordan-matthews-matthjo02
2,20,300,15.00,21.4,56t,2,--,28,83,S3,T24,P886,/players/jordan-matthews-matthjo02
3,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P886,/players/jordan-matthews-matthjo02
4,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P886,/players/jordan-matthews-matthjo02
0,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P887,/players/jared-mayden-maydeja01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T27,P888,/players/mike-mcglinchey-mcglimi01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P888,/players/mike-mcglinchey-mcglimi01
2,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P888,/players/mike-mcglinchey-mcglimi01
0,43,255,5.93,17.0,41,2,--,53,271,S5,T18,P889,/players/jerick-mckinnon-mckinje02
1,51,421,8.25,26.3,41,2,--,68,450,S4,T18,P889,/players/jerick-mckinnon-mckinje02
2,0,0,0.00,0.0,0,0,--,0,0,S3,T27,P889,/players/jerick-mckinnon-mckinje02
3,33,253,7.67,15.8,26,1,2,46,178,S1,T27,P889,/players/jerick-mckinnon-mckinje02
0,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P890,/players/colton-mckivitz-mckivco01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T27,P891,/players/tarvarius-moore-mooreta02
1,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P891,/players/tarvarius-moore-mooreta02
2,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P891,/players/tarvarius-moore-mooreta02
0,0,0,0.00,0.0,0,0,--,0,0,S3,T27,P892,/players/emmanuel-moseley-moselem01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P892,/players/emmanuel-moseley-moselem01
2,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P892,/players/emmanuel-moseley-moselem01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T8,P893,/players/raheem-mostert-mostera01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T27,P893,/players/raheem-mostert-mostera01
2,6,25,4.17,2.8,23,0,--,7,44,S3,T27,P893,/players/raheem-mostert-mostera01
3,14,180,12.86,11.2,39t,2,3,22,155,S2,T27,P893,/players/raheem-mostert-mostera01
4,16,156,9.75,19.5,76t,1,1,19,136,S1,T27,P893,/players/raheem-mostert-mostera01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T27,P894,/players/nick-mullens-mulleni01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T27,P894,/players/nick-mullens-mulleni01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P894,/players/nick-mullens-mulleni01
3,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P894,/players/nick-mullens-mulleni01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T8,P895,/players/kai-nacua-nacuaka01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T3,P895,/players/kai-nacua-nacuaka01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T14,P895,/players/kai-nacua-nacuaka01
3,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P895,/players/kai-nacua-nacuaka01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T27,P896,/players/kyle-nelson-nelsoky01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T27,P896,/players/kyle-nelson-nelsoky01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T27,P896,/players/kyle-nelson-nelsoky01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P896,/players/kyle-nelson-nelsoky01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P896,/players/kyle-nelson-nelsoky01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T9,P897,/players/mark-nzeocha-nzeocma01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T9,P897,/players/mark-nzeocha-nzeocma01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T27,P897,/players/mark-nzeocha-nzeocma01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P897,/players/mark-nzeocha-nzeocma01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P897,/players/mark-nzeocha-nzeocma01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T3,P898,/players/taybor-pepper-peppeta01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T17,P898,/players/taybor-pepper-peppeta01
2,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P898,/players/taybor-pepper-peppeta01
0,66,686,10.39,57.2,33,6,--,89,264,S5,T32,P899,/players/jordan-reed-reedjo03
1,27,211,7.81,35.2,20,2,--,35,72,S4,T32,P899,/players/jordan-reed-reedjo03
2,54,558,10.33,42.9,34,2,--,84,231,S3,T32,P899,/players/jordan-reed-reedjo03
3,0,0,0.00,0.0,0,0,0,0,0,S2,T32,P899,/players/jordan-reed-reedjo03
4,26,231,8.88,23.1,26,4,1,46,84,S1,T27,P899,/players/jordan-reed-reedjo03
0,0,0,0.00,0.0,0,0,--,0,0,S3,T1,P900,/players/josh-rosen-rosenjo01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T17,P900,/players/josh-rosen-rosenjo01
2,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P900,/players/josh-rosen-rosenjo01
0,57,802,14.07,53.5,42t,3,17,81,473,S2,T27,P901,/players/deebo-samuel-samuede01
1,33,391,11.85,55.9,35,1,8,44,398,S1,T27,P901,/players/deebo-samuel-samuede01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T28,P903,/players/richard-sherman-shermri01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T28,P903,/players/richard-sherman-shermri01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T27,P903,/players/richard-sherman-shermri01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P903,/players/richard-sherman-shermri01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P903,/players/richard-sherman-shermri01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P904,/players/justin-skule-skuleju01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P904,/players/justin-skule-skuleju01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P905,/players/kentavius-street-streeke01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P905,/players/kentavius-street-streeke01
0,43,430,10.00,28.7,33,2,--,60,190,S4,T27,P908,/players/trent-taylor-taylotr04
1,26,215,8.27,15.4,23,1,--,40,101,S3,T27,P908,/players/trent-taylor-taylotr04
2,10,86,8.60,7.2,29,0,2,21,43,S1,T27,P908,/players/trent-taylor-taylotr04
0,0,0,0.00,0.0,0,0,--,0,0,S4,T27,P909,/players/solomon-thomas-thomaso01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T27,P909,/players/solomon-thomas-thomaso01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P909,/players/solomon-thomas-thomaso01
3,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P909,/players/solomon-thomas-thomaso01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T11,P910,/players/laken-tomlinson-tomlila02
1,0,0,0.00,0.0,0,0,--,0,0,S4,T27,P910,/players/laken-tomlinson-tomlila02
2,0,0,0.00,0.0,0,0,--,0,0,S3,T27,P910,/players/laken-tomlinson-tomlila02
3,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P910,/players/laken-tomlinson-tomlila02
4,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P910,/players/laken-tomlinson-tomlila02
0,0,0,0.00,0.0,0,0,--,0,0,S5,T26,P911,/players/jason-verrett-verreja01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T26,P911,/players/jason-verrett-verreja01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P911,/players/jason-verrett-verreja01
3,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P911,/players/jason-verrett-verreja01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T7,P912,/players/tristan-vizcaino-vizcatr01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P912,/players/tristan-vizcaino-vizcatr01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T24,P913,/players/joe-walker-walkejo10
1,0,0,0.00,0.0,0,0,--,0,0,S4,T24,P913,/players/joe-walker-walkejo10
2,0,0,0.00,0.0,0,0,--,0,0,S3,T1,P913,/players/joe-walker-walkejo10
3,0,0,0.00,0.0,0,0,0,0,0,S2,T1,P913,/players/joe-walker-walkejo10
4,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P913,/players/joe-walker-walkejo10
0,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P914,/players/austin-walter-walteau01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T27,P915,/players/jimmie-ward-wardji02
1,0,0,0.00,0.0,0,0,--,0,0,S4,T27,P915,/players/jimmie-ward-wardji02
2,0,0,0.00,0.0,0,0,--,0,0,S3,T27,P915,/players/jimmie-ward-wardji02
3,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P915,/players/jimmie-ward-wardji02
4,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P915,/players/jimmie-ward-wardji02
0,0,0,0.00,0.0,0,0,--,0,0,S3,T27,P916,/players/fred-warner-warnefr01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P916,/players/fred-warner-warnefr01
2,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P916,/players/fred-warner-warnefr01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T19,P917,/players/kendarius-webster-webstke02
1,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P917,/players/kendarius-webster-webstke02
0,19,187,9.84,46.8,32,0,--,36,54,S5,T6,P918,/players/kevin-white-whiteke02
1,2,6,3.00,6.0,6,0,--,4,2,S4,T6,P918,/players/kevin-white-whiteke02
2,4,92,23.00,10.2,54,0,--,8,6,S3,T6,P918,/players/kevin-white-whiteke02
3,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P918,/players/kevin-white-whiteke02
0,0,0,0.00,0.0,0,0,--,0,0,S4,T27,P919,/players/kwaun-williams-willikw01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T27,P919,/players/kwaun-williams-willikw01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P919,/players/kwaun-williams-willikw01
3,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P919,/players/kwaun-williams-willikw01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T7,P921,/players/jordan-willis-willijo28
1,0,0,0.00,0.0,0,0,--,0,0,S3,T7,P921,/players/jordan-willis-willijo28
2,0,0,0.00,0.0,0,0,0,0,0,S2,T7,P921,/players/jordan-willis-willijo28
3,0,0,0.00,0.0,0,0,0,0,0,S1,T22,P921,/players/jordan-willis-willijo28
0,12,98,8.17,16.3,24,0,--,15,97,S3,T27,P922,/players/jeffery-wilson-wilsoje05
1,3,34,11.33,3.4,25t,1,1,5,21,S2,T27,P922,/players/jeffery-wilson-wilsoje05
2,13,133,10.23,11.1,21t,3,1,28,111,S1,T27,P922,/players/jeffery-wilson-wilsoje05
0,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P923,/players/mitch-wishnowsky-wishnmi01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P923,/players/mitch-wishnowsky-wishnmi01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T27,P924,/players/ahkello-witherspoon-witheah01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T27,P924,/players/ahkello-witherspoon-witheah01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T27,P924,/players/ahkello-witherspoon-witheah01
3,0,0,0.00,0.0,0,0,0,0,0,S1,T27,P924,/players/ahkello-witherspoon-witheah01
0,3,36,12.00,2.6,18,0,0,4,25,S1,T27,P925,/players/charlie-woerner-woernch01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T22,P926,/players/jamal-adams-adamsja03
1,0,0,0.00,0.0,0,0,--,0,0,S3,T22,P926,/players/jamal-adams-adamsja03
2,0,0,0.00,0.0,0,0,0,0,0,S2,T22,P926,/players/jamal-adams-adamsja03
3,0,0,0.00,0.0,0,0,0,0,0,S1,T28,P926,/players/jamal-adams-adamsja03
0,0,0,0.00,0.0,0,0,0,0,0,S2,T28,P927,/players/ugo-amadi-amadiug01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T28,P927,/players/ugo-amadi-amadiug01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T28,P929,/players/cody-barton-bartoco01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T28,P929,/players/cody-barton-bartoco01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T27,P930,/players/nick-bellore-belloni01
1,1,1,1.00,0.1,1t,1,--,1,1,S4,T11,P930,/players/nick-bellore-belloni01
2,4,15,3.75,1.1,8,0,--,4,14,S3,T11,P930,/players/nick-bellore-belloni01
3,2,23,11.50,1.6,20,1,1,2,21,S2,T28,P930,/players/nick-bellore-belloni01
4,1,9,9.00,0.6,9,0,0,1,6,S1,T28,P930,/players/nick-bellore-belloni01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T28,P931,/players/marquise-blair-blairma02
1,0,0,0.00,0.0,0,0,0,0,0,S1,T28,P931,/players/marquise-blair-blairma02
0,0,0,0.00,0.0,0,0,0,0,0,S1,T28,P933,/players/jordyn-brooks-brookjo04
0,0,0,0.00,0.0,0,0,--,0,0,S5,T6,P935,/players/jonathan-bullard-bullajo02
1,0,0,0.00,0.0,0,0,--,0,0,S4,T6,P935,/players/jonathan-bullard-bullajo02
2,0,0,0.00,0.0,0,0,--,0,0,S3,T6,P935,/players/jonathan-bullard-bullajo02
3,0,0,0.00,0.0,0,0,0,0,0,S2,T1,P935,/players/jonathan-bullard-bullajo02
4,0,0,0.00,0.0,0,0,0,0,0,S1,T28,P935,/players/jonathan-bullard-bullajo02
0,0,0,0.00,0.0,0,0,0,0,0,S2,T28,P936,/players/ben-burrkirven-burrkbe01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T28,P936,/players/ben-burrkirven-burrkbe01
0,7,59,8.43,14.8,10t,1,--,8,46,S4,T28,P937,/players/chris-carson-carsoch01
1,20,163,8.15,11.6,27,0,--,24,163,S3,T28,P937,/players/chris-carson-carsoch01
2,37,266,7.19,17.7,21,2,2,47,317,S2,T28,P937,/players/chris-carson-carsoch01
3,37,287,7.76,23.9,29,4,2,46,247,S1,T28,P937,/players/chris-carson-carsoch01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T28,P938,/players/lj-collier-collilj01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T28,P938,/players/lj-collier-collilj01
0,11,84,7.64,7.6,14,0,--,11,81,S5,T28,P939,/players/alex-collins-collial01
1,23,187,8.13,12.5,37,0,--,36,190,S4,T3,P939,/players/alex-collins-collial01
2,15,105,7.00,10.5,24,1,--,21,97,S3,T3,P939,/players/alex-collins-collial01
3,1,4,4.00,1.3,4,0,0,2,1,S1,T28,P939,/players/alex-collins-collial01
0,17,111,6.53,9.2,13,1,0,20,110,S1,T28,P940,/players/deejay-dallas-dallade01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T28,P941,/players/michael-dickson-dicksmi01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T28,P941,/players/michael-dickson-dicksmi01
2,0,0,0.00,0.0,0,0,0,0,0,S1,T28,P941,/players/michael-dickson-dicksmi01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T11,P942,/players/quandre-diggs-diggsqu01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T11,P942,/players/quandre-diggs-diggsqu01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T11,P942,/players/quandre-diggs-diggsqu01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T11,P942,/players/quandre-diggs-diggsqu01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T28,P942,/players/quandre-diggs-diggsqu01
0,8,156,19.50,39.0,66,2,--,14,93,S3,T28,P943,/players/will-dissly-disslwi01
1,23,262,11.39,43.7,38,4,3,27,70,S2,T28,P943,/players/will-dissly-disslwi01
2,24,251,10.46,15.7,28,2,3,29,169,S1,T28,P943,/players/will-dissly-disslwi01
0,1,31,31.00,2.2,31,0,--,1,2,S5,T32,P944,/players/quinton-dunbar-dunbaqu01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T32,P944,/players/quinton-dunbar-dunbaqu01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T32,P944,/players/quinton-dunbar-dunbaqu01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T32,P944,/players/quinton-dunbar-dunbaqu01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T28,P944,/players/quinton-dunbar-dunbaqu01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T25,P946,/players/bj-finney-finnebj01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T25,P946,/players/bj-finney-finnebj01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T25,P946,/players/bj-finney-finnebj01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T25,P946,/players/bj-finney-finnebj01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T28,P946,/players/bj-finney-finnebj01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T28,P947,/players/tre-flowers-flowetr02
1,0,0,0.00,0.0,0,0,0,0,0,S2,T28,P947,/players/tre-flowers-flowetr02
2,0,0,0.00,0.0,0,0,0,0,0,S1,T28,P947,/players/tre-flowers-flowetr02
0,0,0,0.00,0.0,0,0,--,0,0,S3,T28,P948,/players/poona-ford-fordpo01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T28,P948,/players/poona-ford-fordpo01
2,0,0,0.00,0.0,0,0,0,0,0,S1,T28,P948,/players/poona-ford-fordpo01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T13,P949,/players/kyle-fuller-fulleky02
1,0,0,0.00,0.0,0,0,--,0,0,S3,T13,P949,/players/kyle-fuller-fulleky02
2,0,0,0.00,0.0,0,0,0,0,0,S2,T28,P949,/players/kyle-fuller-fulleky02
3,0,0,0.00,0.0,0,0,0,0,0,S1,T28,P949,/players/kyle-fuller-fulleky02
0,0,0,0.00,0.0,0,0,--,0,0,S3,T28,P950,/players/rasheem-green-greenra03
1,0,0,0.00,0.0,0,0,0,0,0,S2,T28,P950,/players/rasheem-green-greenra03
2,0,0,0.00,0.0,0,0,0,0,0,S1,T28,P950,/players/rasheem-green-greenra03
0,0,0,0.00,0.0,0,0,--,0,0,S3,T28,P951,/players/shaquem-griffin-griffsh02
1,0,0,0.00,0.0,0,0,0,0,0,S2,T28,P951,/players/shaquem-griffin-griffsh02
2,0,0,0.00,0.0,0,0,0,0,0,S1,T28,P951,/players/shaquem-griffin-griffsh02
0,0,0,0.00,0.0,0,0,--,0,0,S4,T28,P952,/players/shaquill-griffin-griffsh01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T28,P952,/players/shaquill-griffin-griffsh01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T28,P952,/players/shaquill-griffin-griffsh01
3,0,0,0.00,0.0,0,0,0,0,0,S1,T28,P952,/players/shaquill-griffin-griffsh01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T14,P953,/players/penny-hart-hartpe02
1,1,3,3.00,0.2,3,0,0,1,4,S1,T28,P953,/players/penny-hart-hartpe02
0,0,0,0.00,0.0,0,0,0,0,0,S2,T28,P954,/players/phil-haynes-hayneph01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T28,P954,/players/phil-haynes-hayneph01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T28,P955,/players/delano-hill-hillde03
1,0,0,0.00,0.0,0,0,--,0,0,S3,T28,P955,/players/delano-hill-hillde03
2,0,0,0.00,0.0,0,0,0,0,0,S2,T28,P955,/players/delano-hill-hillde03
3,0,0,0.00,0.0,0,0,0,0,0,S1,T28,P955,/players/delano-hill-hillde03
0,4,42,10.50,2.8,19,0,--,11,5,S4,T19,P956,/players/jacob-hollister-hollija01
1,4,52,13.00,6.5,23,0,--,5,16,S3,T19,P956,/players/jacob-hollister-hollija01
2,41,349,8.51,31.7,22,3,3,59,169,S2,T28,P956,/players/jacob-hollister-hollija01
3,25,209,8.36,13.1,20,3,1,40,80,S1,T28,P956,/players/jacob-hollister-hollija01
0,11,56,5.09,3.5,11,0,0,13,60,S2,T28,P957,/players/travis-homer-homertr01
1,9,90,10.00,10.0,50,1,1,10,92,S1,T28,P957,/players/travis-homer-homertr01
0,27,163,6.04,12.5,19t,3,--,33,145,S5,T27,P958,/players/carlos-hyde-hydeca01
1,59,350,5.93,21.9,18,0,--,88,322,S4,T27,P958,/players/carlos-hyde-hydeca01
2,6,29,4.83,4.8,9,0,--,9,43,S3,T8,P958,/players/carlos-hyde-hydeca01
3,10,42,4.20,2.6,14,0,0,16,51,S2,T13,P958,/players/carlos-hyde-hydeca01
4,16,93,5.81,9.3,18,0,0,20,108,S1,T28,P958,/players/carlos-hyde-hydeca01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T1,P960,/players/mike-iupati-iupatmi01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T1,P960,/players/mike-iupati-iupatmi01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T1,P960,/players/mike-iupati-iupatmi01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T28,P960,/players/mike-iupati-iupatmi01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T28,P960,/players/mike-iupati-iupatmi01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T28,P961,/players/jamarco-jones-jonesja17
1,0,0,0.00,0.0,0,0,0,0,0,S2,T28,P961,/players/jamarco-jones-jonesja17
2,0,0,0.00,0.0,0,0,0,0,0,S1,T28,P961,/players/jamarco-jones-jonesja17
0,0,0,0.00,0.0,0,0,0,0,0,S1,T28,P962,/players/damien-lewis-lewisda10
0,41,597,14.56,39.8,57t,1,--,66,216,S5,T28,P963,/players/tyler-lockett-lockety01
1,45,555,12.33,34.7,74t,2,--,71,188,S4,T28,P963,/players/tyler-lockett-lockety01
2,57,965,16.93,60.3,52t,10,--,70,213,S3,T28,P963,/players/tyler-lockett-lockety01
3,82,"1,057",12.89,66.1,44t,8,15,110,301,S2,T28,P963,/players/tyler-lockett-lockety01
4,100,"1,054",10.54,65.9,47t,10,10,132,327,S1,T28,P963,/players/tyler-lockett-lockety01
